zip,city,metro,median_home_value,fips
40988,Pineville,"Middlesborough, KY",66929.55007306405,21013
25266,Newton,nan,132786.5130647771,54087
95412,Annapolis,"Santa Rosa-Petaluma, CA",910052.36244313,06097
50048,Casey,"Des Moines-West Des Moines, IA",193720.4796177407,19001
31518,Bristol,"Waycross, GA",204255.11885271888,13229
62540,Kincaid,"Taylorville, IL",105558.3932360193,17021
83429,Island Park,"Rexburg, ID",567436.9773321206,16043
74470,Webbers Falls,"Muskogee, OK",173715.4418393339,40101
22650,Rileyville,nan,332437.11424942716,51139
55607,Isabella,"Duluth, MN-WI",207214.89034968548,27075
5146,Grafton,nan,366723.1817565753,50025
59433,Dutton,nan,247885.94559624247,30099
56297,Wood Lake,nan,165258.442801384,27173
14855,Greenwood,"Corning, NY",146077.67795886853,36101
50157,Malcom,nan,202513.14441569505,19157
52133,Castalia,nan,279631.7220103645,19191
42566,Yosemite,nan,126358.47750104236,21045
14462,Groveland,"Rochester, NY",218364.40535834103,36051
65601,nan,"Springfield, MO",283372.9613185401,29167
1259,Southfield,"Pittsfield, MA",562234.913074606,25003
62244,nan,"St. Louis, MO-IL",294829.40304861404,17133
58081,Wyndmere,"Wahpeton, ND-MN",190102.42466718992,38077
68413,Nehawka,"Omaha-Council Bluffs, NE-IA",239636.54233247295,31025
4929,Detroit,nan,231365.98009290977,23025
96776,Honokaa,"Hilo, HI",503240.1272843738,15001
52594,Unionville,nan,185301.65306072673,19007
22716,Castleton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",584964.787473987,51157
95951,Hamilton City,nan,296418.1014527062,06021
80741,Merino,"Sterling, CO",340326.7867781412,08075
59324,Ekalaka,nan,138012.39965903386,30011
25564,Yawkey,"Charleston, WV",127813.51427773916,54043
69131,Dalton,nan,167457.1326266528,31033
99402,Asotin,"Lewiston, ID-WA",394609.50206148374,53003
41564,Sidney,nan,96359.0751773252,21195
56228,Cosmos,nan,170528.56739271944,27093
16863,Olanta,"DuBois, PA",124707.31938802384,42033
21056,Pasadena,"Baltimore-Columbia-Towson, MD",2942307.950756109,24003
76827,Brookesmith,"Brownwood, TX",373810.1974756417,48049
62241,Ellis Grove,nan,171485.70462514818,17157
67441,Enterprise,nan,145139.69779699369,20041
41544,McCarr,nan,70451.11091151438,21195
39656,Oak Vale,nan,96657.84694773395,28077
23306,Belle Haven,nan,291148.3891620506,51001
13122,New Woodstock,"Syracuse, NY",245223.9954141199,36053
36483,Wing,"Atmore, AL",135376.3813308581,01039
52729,Calamus,"Clinton, IA",213824.42099668595,19045
25019,Clay,"Charleston, WV",113080.62239893888,54015
8553,Rocky Hill,"New York-Newark-Jersey City, NY-NJ-PA",711431.5889638992,34035
51355,Okoboji,"Spirit Lake, IA",447843.8246019494,19059
18616,Forksville,"Sayre, PA",179778.18890098273,42113
36370,Pansey,"Dothan, AL",149880.29116535882,01069
56291,nan,"Marshall, MN",245440.36267672572,27083
73570,Tipton,nan,59208.3111218598,40141
5043,Thetford,"Lebanon, NH-VT",424360.5007417696,50017
62994,Vergennes,"Carbondale-Marion, IL",106401.58026775904,17077
56349,Lowry,"Alexandria, MN",308956.3385894318,27121
55053,Nerstrand,"Faribault-Northfield, MN",409155.2311899082,27131
4607,Gouldsboro,nan,349982.82758058887,23009
4066,Harpswell,"Portland-South Portland, ME",680478.6558272053,23005
42035,nan,"Mayfield, KY",175650.99007115417,21039
48720,Bay Port,nan,132434.3299536674,26063
47528,Edwardsport,"Vincennes, IN",130182.71412060047,18083
59248,Frazer,nan,229973.38196594777,30105
68313,Beaver Crossing,"Lincoln, NE",263181.5739191259,31159
73002,nan,"Oklahoma City, OK",164044.30366457094,40051
49838,Gould City,nan,195484.41156309817,26097
14536,Portageville,nan,130638.90172253671,36121
69123,Brady,"North Platte, NE",317116.28634339944,31111
72932,Cedarville,"Fort Smith, AR-OK",240720.10855970203,05033
47003,Bath,"Cincinnati, OH-KY-IN",154829.82821768583,18161
3448,Gilsum,"Keene, NH",336635.9710302086,33005
46759,Keystone,"Bluffton, IN",245747.72645259948,18179
26884,Onego,nan,211415.89258680213,54071
5839,Glover,nan,296008.13014311116,50019
46133,Glenwood,"Connersville, IN",189426.55381113943,18139
26610,Summersville,nan,133639.92579392367,54067
52721,Bennett,nan,230373.1135273064,19031
55925,Winona,"Winona, MN",324007.52741351584,27169
76866,Paint Rock,nan,200081.1938315564,48095
68710,nan,"Sioux City, IA-NE-SD",201908.7495478668,31051
97419,Cheshire,"Eugene-Springfield, OR",548546.7300199546,41039
38943,Grenada,"Greenwood, MS",193830.6315020202,28015
5654,nan,"Lebanon, NH-VT",265109.2260125766,50017
89042,Panaca,nan,225013.89762606248,32017
68627,nan,nan,223819.6922109665,31011
50532,Duncombe,"Fort Dodge, IA",178051.2574708107,19187
97885,Enterprise,nan,321540.7201176184,41063
62436,Jewett,"Charleston-Mattoon, IL",184958.96941337196,17035
67490,Wilson,nan,109550.5244979044,20053
12970,Paul Smiths,"Malone, NY",296189.12513092783,36033
54027,Wilson,"Minneapolis-St. Paul-Bloomington, MN-WI",380911.4512011131,
38387,Westport,nan,258600.43222049272,47017
55957,Millville,"Rochester, MN",387376.8376236901,27157
68422,Pickrell,"Beatrice, NE",316400.3557171256,31067
62551,Niantic,"Decatur, IL",120036.5837218386,17115
55370,Plato,"Hutchinson, MN",344528.09784053697,27085
1253,Otis,"Pittsfield, MA",501734.31917380873,25003
59053,Martinsdale,nan,236363.3987324134,30059
55314,Buffalo Lake,nan,212488.522403211,27129
74939,Hodgen,nan,173762.66681542963,40079
64018,Platte City,"Kansas City, MO-KS",327974.1430957091,29165
42361,Olaton,nan,183659.1832333575,21183
62842,nan,nan,144339.47857386744,17191
64625,Breckenridge,"Kansas City, MO-KS",191132.17709756005,29025
52651,Stockport,nan,180627.36591984445,19177
68041,Mead,"Omaha-Council Bluffs, NE-IA",269887.2699916289,31155
88042,Hanover,nan,214751.08272607147,35051
54408,Aniwa,"Wausau-Weston, WI",230652.76725139367,55073
65025,Clarksburg,"Jefferson City, MO",204523.72296390275,29135
41824,Whitesburg,nan,72490.39625789331,21133
56521,Callaway,nan,241122.59747335425,27005
41855,Thornton,nan,72785.58671198816,21133
64848,La Russell,nan,283299.1755603053,29109
5867,Sutton,nan,277006.9255852232,50005
37359,Mulberry,"Tullahoma-Manchester, TN",295628.3302871711,47103
57536,Harrold,"Pierre, SD",404787.45791442506,46065
66548,Waterville,nan,135281.67988857251,20117
66415,Centralia,nan,189225.91720479357,20131
26141,Spencer,"Parkersburg-Vienna, WV",101101.93319025832,54013
72544,Henderson,"Mountain Home, AR",197378.92530520615,05005
25243,Gandeeville,nan,131804.795051669,54087
63339,Curryville,nan,333026.8433990813,29163
73840,Fargo,"Woodward, OK",121291.5227450989,40045
1031,Hardwick,"Worcester, MA-CT",383054.7573347404,25027
33921,nan,"Cape Coral-Fort Myers, FL",2299716.1392953675,12071
20690,Tall Timbers,"California-Lexington Park, MD",507362.707359877,
4949,Liberty,nan,315201.00449124683,23027
16114,Clarks Mills,"Youngstown-Warren-Boardman, OH-PA",182208.07834272657,42085
63631,Caledonia,nan,216971.99454264095,29221
27936,Frisco,"Kill Devil Hills, NC",507304.0158966056,37055
49675,Onekama,nan,320459.2876223834,26101
66854,Hartford,"Emporia, KS",233614.47404420175,20031
95450,Jenner,"Santa Rosa-Petaluma, CA",811893.5505616451,06097
25262,Ravenswood,"Charleston, WV",176644.200248974,54035
67876,Spearville,"Dodge City, KS",217597.55093623092,20057
46791,Uniondale,"Bluffton, IN",268960.6555062323,18179
62933,Energy,"Carbondale-Marion, IL",153069.85660455414,17199
21622,Church Creek,"Cambridge, MD",267372.5689271022,24019
70725,Darrow,"Baton Rouge, LA",262221.4053899097,22005
12436,Haines Falls,nan,327734.02302558353,36039
66093,Westphalia,nan,246942.2360526199,20003
63471,Taylor,"Hannibal, MO",278815.6636442875,29127
74839,nan,nan,117616.71856700451,40063
64096,Waverly,"Kansas City, MO-KS",177681.27812866308,29107
78004,Bergheim,"San Antonio-New Braunfels, TX",655910.8486138774,48259
31527,nan,"Brunswick, GA",749377.2043987488,13127
66834,Alta Vista,"Topeka, KS",178945.3980069882,20197
29639,Due West,nan,271289.2989431466,45001
38328,Darden,nan,218581.53059023875,47077
46048,Ingalls,"Indianapolis-Carmel-Anderson, IN",213653.44102470236,18095
52769,Stockton,"Davenport-Moline-Rock Island, IA-IL",310696.7878602336,19163
61490,Woodhull,"Davenport-Moline-Rock Island, IA-IL",149860.19136174032,17073
51528,nan,nan,149387.15890177802,19047
27826,Fairfield,nan,166465.236985791,37095
97812,Arlington,nan,278363.9259770222,41021
5858,Granby,nan,233128.68529507623,50009
68786,Wausa,nan,172326.58026488902,31107
50167,nan,"Des Moines-West Des Moines, IA",265652.02296117437,19049
5079,Vershire,"Lebanon, NH-VT",304156.3531932046,50017
61279,Reynolds,"Davenport-Moline-Rock Island, IA-IL",199790.145002355,17131
55017,Dalbo,"Minneapolis-St. Paul-Bloomington, MN-WI",350345.6494263541,27059
52222,Deep River,nan,215911.73118185383,19157
67732,Brewster,nan,145056.04332435573,20193
64021,Corder,"Kansas City, MO-KS",172071.0711966961,29107
81423,nan,nan,466271.3001986916,08113
26411,New Milton,"Clarksburg, WV",162632.36246735058,54017
73753,nan,"Enid, OK",175310.92449784384,40047
67566,Partridge,"Hutchinson, KS",191321.1487043122,20155
53541,Gratiot,nan,225828.71172810497,55065
50542,Goldfield,nan,137546.81800014898,19197
66840,Burns,"Wichita, KS",191462.6101975526,20015
51465,Vail,nan,185682.1985667668,19047
37333,Farner,"Cleveland, TN",127755.30950732832,47139
42232,Gracey,"Clarksville, TN-KY",226449.36679359045,21047
3456,Marlow,"Keene, NH",334773.48075193696,33005
61931,Humboldt,"Charleston-Mattoon, IL",130697.87265168432,17029
56309,Ashby,"Fergus Falls, MN",297522.7765373706,27051
17021,East Waterford,"Harrisburg-Carlisle, PA",219073.20788063292,42067
57015,Chancellor,"Sioux Falls, SD",396565.4115062716,46125
93664,Shaver Lake,"Fresno, CA",594900.9956345909,06019
77853,Dime Box,nan,323093.37678785686,48287
62361,Pearl,"St. Louis, MO-IL",124492.13171881856,17149
84782,Enterprise,"St. George, UT",531105.4906749679,49053
12863,Rock City Falls,"Albany-Schenectady-Troy, NY",455590.7101307518,36091
24318,Bland,"Bluefield, WV-VA",174287.9256594869,51021
81149,Saguache,nan,259295.54388325312,08109
22438,Hustle,nan,256773.8195868684,51057
83839,Kingston,nan,334778.21633232245,16079
93238,Kernville,"Bakersfield, CA",331069.4327002345,06029
93545,Lone Pine,nan,368418.8364774171,06027
59928,nan,"Kalispell, MT",564036.310862274,30053
40813,Pineville,"Middlesborough, KY",108434.9552625792,21013
68812,Amherst,"Kearney, NE",389544.5911147219,31019
43976,Hopedale,nan,135532.49255048027,39067
26238,Buckhannon,nan,117188.5790675222,54001
39745,French Camp,nan,165856.44932934624,28019
65075,Saint Elizabeth,nan,332065.9131867066,29131
23129,Oilville,"Richmond, VA",643182.917199555,51075
56248,Herman,nan,195582.25887480532,27051
61516,Benson,"Peoria, IL",155723.60387452116,17203
61438,Good Hope,"Macomb, IL",112927.42510477424,17109
77444,Damon,"Houston-The Woodlands-Sugar Land, TX",311292.68607466295,48039
81233,Howard,"Ca-¦on City, CO",471473.5458350307,08043
41527,Forest Hills,nan,166346.54299966982,21195
3779,Piermont,"Lebanon, NH-VT",342818.8759967372,33009
25267,Normantown,nan,109200.52454161418,54021
65068,Prairie Home,"Columbia, MO",261836.06138499329,29053
78141,Nordheim,nan,230641.6137888599,
96113,Herlong,"Susanville, CA",111037.24837825065,06035
5342,Halifax,nan,304766.3210306471,50025
24844,Iaeger,nan,53057.812556451936,54047
15665,Manor,"Pittsburgh, PA",192089.89851531992,42129
82523,Pavillion,"Riverton, WY",335465.8191349751,56013
63637,nan,"Farmington, MO",180977.37130089104,
68456,Utica,"Lincoln, NE",234326.4213617345,31159
21612,Bozman,"Easton, MD",900195.4131578353,24041
60029,Golf,"Chicago-Naperville-Elgin, IL-IN-WI",1189027.805469094,17031
24580,Nelson,nan,167290.0971034612,51117
50435,Floyd,nan,190977.57798518983,19067
68757,nan,"Sioux City, IA-NE-SD",213955.34676894484,31051
68790,Winside,nan,199334.9725828879,31179
12086,Hagaman,"Gloversville, NY",254201.85511710777,36035
73716,Aline,nan,164966.5302853009,40003
71044,Ida,"Shreveport-Bossier City, LA",117679.59703819024,22017
13361,Jordanville,"Utica-Rome, NY",201591.4112421048,36043
59740,McAllister,nan,770243.6441036746,30057
68966,nan,nan,106906.6876360522,31083
41204,Boons Camp,nan,96387.55020834829,21115
25444,Slanesville,"Winchester, VA-WV",278369.3043591654,54027
24569,Long Island,"Danville, VA",158516.59168013095,51143
47325,Brownsville,"Cincinnati, OH-KY-IN",206266.48761441687,18161
30285,The Rock,"Thomaston, GA",277776.0814880948,13293
30454,Rockledge,"Dublin, GA",157091.59953485755,13175
62905,Alto Pass,"Carbondale-Marion, IL",163736.37352164582,17181
94104,San Francisco,"San Francisco-Oakland-Berkeley, CA",1078430.0486122053,06075
21662,Royal Oak,"Easton, MD",1048476.974339278,24041
26716,Eglon,"Morgantown, WV",140119.33409377586,54077
88301,Carrizozo,"Ruidoso, NM",155519.4225225282,35027
52146,Harpers Ferry,nan,275551.89300997014,19005
77560,Hankamer,"Houston-The Woodlands-Sugar Land, TX",241295.70304017633,48071
50632,Garwin,nan,146942.4646675126,19171
5669,Roxbury,"Barre, VT",302040.64191847,50023
51563,Persia,"Omaha-Council Bluffs, NE-IA",240424.1980555128,19085
62284,Smithboro,"St. Louis, MO-IL",148695.9216559932,17005
56647,nan,"Bemidji, MN",232191.62027205652,27007
61884,White Heath,"Champaign-Urbana, IL",346307.52514696174,17147
5350,Readsboro,"Bennington, VT",243193.3710911409,50003
21723,Cooksville,"Baltimore-Columbia-Towson, MD",902923.1482655116,24027
39841,Damascus,nan,101132.94195229118,13099
97633,Klamath Falls,"Klamath Falls, OR",269555.97579253203,41035
64430,Clarksdale,"St. Joseph, MO-KS",254839.9488851661,29063
60553,Lee,"Dixon, IL",265266.0616563165,17103
73718,Ames,"Enid, OK",156052.62026471182,40093
66510,Melvern,"Topeka, KS",200217.35594134172,20139
41263,Paintsville,nan,147418.2666816419,21115
47531,Evanston,nan,261564.1450737084,18147
56237,Wood Lake,nan,174492.01432896414,27173
62343,Hull,nan,84235.0395705648,17149
23050,Dutton,"Virginia Beach-Norfolk-Newport News, VA-NC",332852.8423612973,51115
18070,Palm,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",361375.0609477775,42091
97117,Gales Creek,"Portland-Vancouver-Hillsboro, OR-WA",600297.3752942095,41067
79529,Knox City,nan,79124.684435952,48275
13802,Maine,"Binghamton, NY",193770.09848688333,36007
26237,Tallmansville,"Elkins, WV",104276.988249564,54097
26292,Thomas,nan,157410.9067653701,54093
5081,Newbury,"Lebanon, NH-VT",248663.90766812395,50017
49066,Leonidas,"Sturgis, MI",190468.2424200624,
26714,Augusta,"Winchester, VA-WV",172837.0389206562,54027
26430,Glenville,nan,93578.94877976432,54021
54119,Dunbar,"Marinette, WI-MI",184253.61056235727,55075
55941,Hokah,"La Crosse-Onalaska, WI-MN",283388.9477281154,27055
50151,Woodburn,nan,253196.60220541945,19117
83431,Lewisville,"Idaho Falls, ID",376787.3300249408,16051
58275,Reynolds,"Grand Forks, ND-MN",230001.897874012,38035
69152,Mullen,nan,117685.66353424505,31091
28772,Brevard,"Brevard, NC",318847.32508036954,37175
42339,Dunmor,"Central City, KY",118955.17585514218,21177
5874,Westfield,nan,309916.34193781496,50019
67151,Walton,"Wichita, KS",174700.44576810175,20079
72651,Midway,"Mountain Home, AR",198527.48489441987,05005
25103,Handley,"Charleston, WV",100933.91732093303,54039
30455,Rocky Ford,nan,154705.08716985278,13251
66937,Clifton,nan,135900.28049053458,20201
38259,Trimble,"Dyersburg, TN",101008.7746395836,47045
74027,Delaware,nan,221235.2248595344,40105
68461,Walton,"Lincoln, NE",714283.1655131938,31109
64630,Browning,nan,164421.56221908133,29211
69120,Arnold,"North Platte, NE",154105.52624520383,31041
4265,Monmouth,"Augusta-Waterville, ME",292725.35887037934,23011
74650,nan,"Tulsa, OK",127162.70051382428,40117
14885,Troupsburg,"Corning, NY",177688.57286682038,36101
13310,Bouckville,"Syracuse, NY",195263.06951335477,36053
56138,Hills,nan,227261.2390473156,27133
62214,Addieville,nan,169244.74640167764,17189
61440,Industry,"Macomb, IL",89107.04945497324,17109
79543,Roby,nan,103305.7771878856,48151
48456,Palms,nan,162216.89002323378,26151
94567,Pope Valley,"Napa, CA",423992.96471972065,06055
68827,Chapman,"Grand Island, NE",299509.26912753284,31121
58640,Killdeer,nan,262747.2666221384,38025
89318,McGill,nan,135931.12040047784,32033
93634,nan,"Fresno, CA",380772.6259426766,06019
31071,Pineview,nan,118518.6915667252,13235
12945,Lake Clear,"Malone, NY",281867.3877205324,36033
43788,Summerfield,nan,166769.9651307057,39121
63388,Williamsburg,"Jefferson City, MO",234022.4272876795,29027
23110,Mattaponi,"Richmond, VA",284593.1263706892,51097
12851,Minerva,nan,206273.9219122399,36031
97830,Fossil,nan,226203.7015055436,41069
15060,Midway,"Pittsburgh, PA",158842.03556340627,42125
93517,Bridgeport,nan,400935.8280084084,06051
49762,Naubinway,nan,185834.2930010733,26097
49406,Douglas,"Holland, MI",594555.6909660205,26005
30818,Matthews,nan,152409.0747962018,13163
64494,Union Star,"St. Joseph, MO-KS",205590.95923543317,29063
58256,Manvel,"Grand Forks, ND-MN",247853.79824827277,38035
26585,nan,"Fairmont, WV",110812.07727454236,54103
89043,nan,nan,219504.85097169757,32017
69128,Bushnell,nan,200188.4750916471,31105
57020,Crooks,"Sioux Falls, SD",356521.7347960001,46099
97489,Walterville,"Eugene-Springfield, OR",562900.2317420654,41039
22639,Hume,"Washington-Arlington-Alexandria, DC-VA-MD-WV",865728.8418312719,51061
6409,Essex,"Hartford-East Hartford-Middletown, CT",465723.5119783625,
76484,nan,"Mineral Wells, TX",359846.5940562009,48363
54138,Lakewood,"Green Bay, WI",277219.37892751297,55083
94592,Vallejo,"Vallejo, CA",711580.1601453434,06095
74748,Kenefic,"Durant, OK",209871.68699155716,40013
52210,Brandon,nan,245506.95283833207,19019
18085,Tatamy,"Allentown-Bethlehem-Easton, PA-NJ",345558.6962614305,42095
3854,New Castle,"Boston-Cambridge-Newton, MA-NH",2367125.405016584,33015
97750,Spray,"Prineville, OR",377615.9872282273,41069
67514,Arlington,"Hutchinson, KS",125610.0597663244,20155
55333,Franklin,nan,161236.2047940398,27129
58218,Buxton,nan,241228.4689872892,38097
62831,Du Bois,nan,136238.00813522944,17189
52341,Toddville,"Cedar Rapids, IA",401773.22292313934,19113
48470,Ruth,nan,191463.7556180799,26063
5653,Eden,nan,318887.8592392087,50015
19967,Millville,"Salisbury, MD-DE",487696.2929206862,10005
12503,Ancramdale,"Hudson, NY",538891.4147371948,36021
62425,Dundas,nan,162819.3628333211,17159
99158,Oakesdale,"Pullman, WA",259234.31243748483,53075
54734,Boyceville,"Menomonie, WI",264762.25061236235,55033
74869,Sparks,"Oklahoma City, OK",189423.1380426828,40081
83549,nan,nan,324059.9259111608,16049
41566,Fedscreek,nan,69624.13332307721,21195
68764,Orchard,nan,211345.70791237828,31003
68407,Murdock,"Omaha-Council Bluffs, NE-IA",306466.10047403205,31025
12765,Neversink,nan,280678.5614012405,36105
50483,Wesley,nan,169963.3623426163,19109
38923,Coila,"Greenwood, MS",150613.95060134344,28015
68018,Colon,"Omaha-Council Bluffs, NE-IA",369981.7381277771,31155
67952,Moscow,"Liberal, KS",150002.2705409912,20189
23897,Yale,"Richmond, VA",187152.63837262944,51183
93531,Keene,"Bakersfield, CA",611625.8282714655,06029
69127,Brule,nan,280000.5923117765,31101
